,propertyName,amenitytype,amenity
483,The Olivian,Features,"•
High Speed Internet Access"
484,The Olivian,Features,"•
Wi-Fi"
485,The Olivian,Features,"•
Washer/Dryer - In Unit"
486,The Olivian,Features,"•
Heating"
487,The Olivian,Features,"•
Ceiling Fans"
488,The Olivian,Features,"•
Smoke Free"
489,The Olivian,Features,"•
Cable Ready"
490,The Olivian,Features,"•
Storage Units"
491,The Olivian,Features,"•
Double Vanities"
492,The Olivian,Features,"•
Tub/Shower"
493,The Olivian,Features,"•
Sprinkler System"
494,The Olivian,Features,"•
Framed Mirrors"
495,The Olivian,Kitchen,"•
Dishwasher"
496,The Olivian,Kitchen,"•
Disposal"
497,The Olivian,Kitchen,"•
Ice Maker"
498,The Olivian,Kitchen,"•
Granite Countertops"
499,The Olivian,Kitchen,"•
Stainless Steel Appliances"
500,The Olivian,Kitchen,"•
Pantry"
501,The Olivian,Kitchen,"•
Island Kitchen"
502,The Olivian,Kitchen,"•
Kitchen"
503,The Olivian,Kitchen,"•
Microwave"
504,The Olivian,Kitchen,"•
Oven"
505,The Olivian,Kitchen,"•
Range"
506,The Olivian,Kitchen,"•
Refrigerator"
507,The Olivian,Kitchen,"•
Freezer"
508,The Olivian,Kitchen,"•
Breakfast Nook"
509,The Olivian,Kitchen,"•
Instant Hot Water"
510,The Olivian,Living Space,"•
Hardwood Floors"
511,The Olivian,Living Space,"•
Carpet"
512,The Olivian,Living Space,"•
Dining Room"
513,The Olivian,Living Space,"•
Office"
514,The Olivian,Living Space,"•
Den"
515,The Olivian,Living Space,"•
Views"
516,The Olivian,Living Space,"•
Walk-In Closets"
517,The Olivian,Living Space,"•
Linen Closet"
518,The Olivian,Living Space,"•
Furnished"
519,The Olivian,Living Space,"•
Double Pane Windows"
520,The Olivian,Living Space,"•
Window Coverings"
521,The Olivian,Living Space,"•
Large Bedrooms"
522,The Olivian,Security,"•
Controlled Access"
523,The Olivian,Security,"•
Security System"
524,The Olivian,Security,"•
Concierge"
525,AMLI South Lake Union,Unique Features,"•
Bike repair station and indoor storage facilities"
526,AMLI South Lake Union,Unique Features,"•
Breatheasy ?? smoke-free community -- inside and out"
527,AMLI South Lake Union,Unique Features,"•
Designer lighting package"
528,AMLI South Lake Union,Unique Features,"•
Efficiently programmed floor plans allow abundant natural light to penetrate deep into each livin..."
529,AMLI South Lake Union,Unique Features,"•
Efficiently programmed floor plans allow abundant natural light to penetrate deep into each living s"
530,AMLI South Lake Union,Unique Features,"•
Electric car charging stations"
531,AMLI South Lake Union,Unique Features,"•
Fully equipped kitchens with stainless steel appliances"
532,AMLI South Lake Union,Unique Features,"•
Individual Climate Control"
533,AMLI South Lake Union,Unique Features,"•
LEED Silver Certified community"
534,AMLI South Lake Union,Unique Features,"•
Nine-foot* and 14-foot* ceilings"
535,AMLI South Lake Union,Unique Features,"•
Operable energy-efficient windows that allow for the circulation of fresh air"
536,AMLI South Lake Union,Unique Features,"•
Recycling center on every level"
537,AMLI South Lake Union,Unique Features,"•
Short-Term Furnished Apartments Available"
538,AMLI South Lake Union,Unique Features,"•
Solarium"
539,AMLI South Lake Union,Unique Features,"•
Studio, open-one, one-, and two-bedroom residences"
540,AMLI South Lake Union,Unique Features,"•
Two interior design finish packages, with quartz countertops in kitchens and bathrooms"
541,AMLI South Lake Union,Unique Features,"•
Two lush courtyards"
542,AMLI South Lake Union,Unique Features,"•
Under-mount sinks in all kitchens"
543,AMLI South Lake Union,Unique Features,"•
Vinyl plank flooring in foyers, kitchens, bathrooms, & living/dining areas"
544,AMLI South Lake Union,Pet Policy,"•
$200 Deposit"
545,AMLI South Lake Union,Pet Policy,"•
$35 Monthly Pet Rent"
546,AMLI South Lake Union,Pet Policy,"•
75 lb Weight Limit"
547,AMLI South Lake Union,Pet Policy,"•
2 Pet Limit"
548,AMLI South Lake Union,Property Information,"•
Built in 2013"
549,AMLI South Lake Union,Property Information,"•
292 Units/7 Stories"
550,AMLI South Lake Union,Property Information,"•
Energy Star Rated"
551,AMLI South Lake Union,Lease Length,"3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months"
552,AMLI South Lake Union,Services,"•
Pet Washing Station"
553,AMLI South Lake Union,Services,"•
Car Charging Station"
554,AMLI South Lake Union,Interior,"•
Business Center"
555,AMLI South Lake Union,Interior,"•
Clubhouse"
556,AMLI South Lake Union,Interior,"•
Lounge"
557,AMLI South Lake Union,Interior,"•
Storage Space"
558,AMLI South Lake Union,Outdoor Space,"•
Gated"
559,AMLI South Lake Union,Outdoor Space,"•
Roof Terrace"
560,AMLI South Lake Union,Outdoor Space,"•
Sundeck"
561,AMLI South Lake Union,Outdoor Space,"•
Picnic Area"
562,AMLI South Lake Union,Outdoor Space,"•
Lake Access"
563,AMLI South Lake Union,Outdoor Space,"•
Balcony"
564,AMLI South Lake Union,Outdoor Space,"•
Patio"
565,AMLI South Lake Union,Outdoor Space,"•
Grill"
566,AMLI South Lake Union,Fitness & Recreation,"•
Fitness Center"
567,AMLI South Lake Union,Fitness & Recreation,"•
Bike Storage"
568,AMLI South Lake Union,Features,"•
High Speed Internet Access"
569,AMLI South Lake Union,Features,"•
Washer/Dryer - In Unit"
570,AMLI South Lake Union,Features,"•
Heating"
571,AMLI South Lake Union,Features,"•
Ceiling Fans"
572,AMLI South Lake Union,Features,"•
Smoke Free"
573,AMLI South Lake Union,Kitchen,"•
Microwave"
574,AMLI South Lake Union,Kitchen,"•
Range"
575,AMLI South Lake Union,Living Space,"•
Walk-In Closets"
576,AMLI South Lake Union,Living Space,"•
Window Coverings"
577,AMLI South Lake Union,Security,"•
Package Service"
578,AMLI Mark24,Unique Features,"•
Abundant natural light"
579,AMLI Mark24,Unique Features,"•
Ballard Cityscape and an ideal Urban location"
580,AMLI Mark24,Unique Features,"•
Breatheasy?? smoke-free community -- inside and out"
581,AMLI Mark24,Unique Features,"•
Designer lighting package"
582,AMLI Mark24,Unique Features,"•
Electric car charging stations"
583,AMLI Mark24,Unique Features,"•
Elegant quartz countertops in kitchens & bathrooms"
584,AMLI Mark24,Unique Features,"•
Fully equipped kitchens with stainless steel appliances"
585,AMLI Mark24,Unique Features,"•
Individual Climate Control"
586,AMLI Mark24,Unique Features,"•
LEED Silver Certified community"
587,AMLI Mark24,Unique Features,"•
Nine-foot ceilings"
588,AMLI Mark24,Unique Features,"•
Pantries*"
589,AMLI Mark24,Unique Features,"•
Recycling center on every level"
590,AMLI Mark24,Unique Features,"•
Spacious lobby with seating area and elaborate fireplace"
591,AMLI Mark24,Unique Features,"•
Two interior design finish packages"
592,AMLI Mark24,Unique Features,"•
Under-mount kitchen sinks"
593,AMLI Mark24,Unique Features,"•
WHEEL HOUSE bike room and indoor storage facilities"
594,AMLI Mark24,Pet Policy,"•
$300 Deposit"
595,AMLI Mark24,Pet Policy,"•
$50 Monthly Pet Rent"
596,AMLI Mark24,Pet Policy,"•
100 lb Weight Limit"
597,AMLI Mark24,Pet Policy,"•
2 Pet Limit"
598,AMLI Mark24,Property Information,"•
Built in 2014"
599,AMLI Mark24,Property Information,"•
303 Units/7 Stories"
600,AMLI Mark24,Property Information,"•
Energy Star Rated"
601,AMLI Mark24,Lease Length,"3 months, 4 months, 5 months, 6 months, 7 months, 8 months, 9 months, 10 months, 11 months, 12 months, 13 months"
602,AMLI Mark24,Services,"•
Community-Wide WiFi"
603,AMLI Mark24,Services,"•
On-Site ATM"
604,AMLI Mark24,Services,"•
On-Site Retail"
605,AMLI Mark24,Services,"•
Recycling"
606,AMLI Mark24,Services,"•
Dry Cleaning Service"
607,AMLI Mark24,Services,"•
Online Services"
608,AMLI Mark24,Services,"•
Composting"
609,AMLI Mark24,Services,"•
Planned Social Activities"
610,AMLI Mark24,Services,"•
Pet Play Area"
611,AMLI Mark24,Services,"•
Pet Washing Station"
612,AMLI Mark24,Services,"•
Car Charging Station"
613,AMLI Mark24,Interior,"•
Business Center"
614,AMLI Mark24,Interior,"•
Clubhouse"
615,AMLI Mark24,Interior,"•
Multi Use Room"
616,AMLI Mark24,Interior,"•
Storage Space"
617,AMLI Mark24,Interior,"•
Disposal Chutes"
618,AMLI Mark24,Interior,"•
Conference Room"
619,AMLI Mark24,Interior,"•
Corporate Suites"
620,AMLI Mark24,Outdoor Space,"•
Gated"
621,AMLI Mark24,Outdoor Space,"•
Fenced Lot"
622,AMLI Mark24,Outdoor Space,"•
Roof Terrace"
623,AMLI Mark24,Outdoor Space,"•
Sundeck"
624,AMLI Mark24,Outdoor Space,"•
Courtyard"
625,AMLI Mark24,Outdoor Space,"•
Grill"
626,AMLI Mark24,Outdoor Space,"•
Picnic Area"
627,AMLI Mark24,Outdoor Space,"•
Balcony"
628,AMLI Mark24,Outdoor Space,"•
Grill"
629,AMLI Mark24,Fitness & Recreation,"•
Fitness Center"
630,AMLI Mark24,Fitness & Recreation,"•
Bike Storage"
631,AMLI Mark24,Features,"•
Wi-Fi"
632,AMLI Mark24,Features,"•
Washer/Dryer - In Unit"
633,AMLI Mark24,Features,"•
Heating"
634,AMLI Mark24,Features,"•
Ceiling Fans"
635,AMLI Mark24,Features,"•
Smoke Free"
636,AMLI Mark24,Features,"•
Cable Ready"
637,AMLI Mark24,Features,"•
Storage Units"
638,AMLI Mark24,Features,"•
Double Vanities"
639,AMLI Mark24,Features,"•
Tub/Shower"
640,AMLI Mark24,Features,"•
Sprinkler System"
641,AMLI Mark24,Kitchen,"•
Dishwasher"
642,AMLI Mark24,Kitchen,"•
Disposal"
643,AMLI Mark24,Kitchen,"•
Ice Maker"
644,AMLI Mark24,Kitchen,"•
Granite Countertops"
645,AMLI Mark24,Kitchen,"•
Stainless Steel Appliances"
646,AMLI Mark24,Kitchen,"•
Pantry"
647,AMLI Mark24,Kitchen,"•
Island Kitchen"
648,AMLI Mark24,Kitchen,"•
Kitchen"
649,AMLI Mark24,Kitchen,"•
Microwave"
650,AMLI Mark24,Kitchen,"•
Oven"
651,AMLI Mark24,Kitchen,"•
Range"
652,AMLI Mark24,Kitchen,"•
Refrigerator"
653,AMLI Mark24,Kitchen,"•
Freezer"
654,AMLI Mark24,Living Space,"•
Hardwood Floors"
655,AMLI Mark24,Living Space,"•
Carpet"
656,AMLI Mark24,Living Space,"•
Den"
657,AMLI Mark24,Living Space,"•
Views"
658,AMLI Mark24,Living Space,"•
Walk-In Closets"
659,AMLI Mark24,Living Space,"•
Linen Closet"
660,AMLI Mark24,Living Space,"•
Double Pane Windows"
661,AMLI Mark24,Living Space,"•
Window Coverings"
662,AMLI Mark24,Security,"•
Package Service"
663,AMLI Mark24,Security,"•
Controlled Access"
664,AMLI Mark24,Security,"•
Video Patrol"
665,McKenzie,Unique Features,"•
24/7 Concierge"
666,McKenzie,Unique Features,"•
360 degree wraparound deck with views in all ..."
667,McKenzie,Unique Features,"•
Air Conditioning"
668,McKenzie,Unique Features,"•
Bike Parking and Wash Station"
669,McKenzie,Unique Features,"•
Complimentary common area WiFi"
670,McKenzie,Unique Features,"•
Controlled access entry"
671,McKenzie,Unique Features,"•
Enclosed Garages Available"
672,McKenzie,Unique Features,"•
Grand lobby experience"
673,McKenzie,Unique Features,"•
Great Room with Territorial Views"
674,McKenzie,Unique Features,"•
Guest Suites Available"
675,McKenzie,Unique Features,"•
In home High Speed Internet available"
676,McKenzie,Unique Features,"•
Island with Television and BBQs"
677,McKenzie,Unique Features,"•
Keiser, Techno Gym, & TRX Equipment"
678,McKenzie,Unique Features,"•
Media and Entertainment Lounge with Kitchen"
679,McKenzie,Unique Features,"•
Outdoor Living Room with Fireplace Seating"
680,McKenzie,Unique Features,"•
Package delivery lockers for easy & secure ..."
681,McKenzie,Unique Features,"•
Pet spa & outdoor pet run"
682,McKenzie,Unique Features,"•
Private Dining and Conference Room"
683,McKenzie,Unique Features,"•
Private spa retreat"
684,McKenzie,Unique Features,"•
Sauna"
685,McKenzie,Unique Features,"•
Spa Relaxation Sanctuary"
686,McKenzie,Unique Features,"•
Spa Tub"
687,McKenzie,Unique Features,"•
Spectacular 39th floor fitness center with ..."
688,McKenzie,Unique Features,"•
Steam Room"
689,McKenzie,Unique Features,"•
Storage units available for rent"
690,McKenzie,Unique Features,"•
Sun deck with Chaise Lounges"
691,McKenzie,Unique Features,"•
Under cabinet lighting in kitchens"
692,McKenzie,Unique Features,"•
Unique ellipse-shaped building means stunning ..."
693,McKenzie,Unique Features,"•
Walk-in closets in most apartments"
694,McKenzie,Unique Features,"•
Wild Ginger restaurant w/complimentary delivery"
695,McKenzie,Unique Features,"•
Yoga Room with On Demand Fitness Technology"
696,McKenzie,Pet Policy,"•
$600 Deposit"
697,McKenzie,Pet Policy,"•
$50 Monthly Pet Rent"
698,McKenzie,Pet Policy,"•
125 lb Weight Limit"
699,McKenzie,Pet Policy,"•
2 Pet Limit"
700,McKenzie,Property Information,"•
Built in 2018"
701,McKenzie,Property Information,"•
450 Units/40 Stories"
702,McKenzie,Lease Length,"6 months,7 months,9 months,12 months,13 months"
703,McKenzie,Fitness & Recreation,"•
Fitness Center"
704,McKenzie,Features,"•
High Speed Internet Access"
705,CityLine,Unique Features,"•
Bocci ball"
706,CityLine,Unique Features,"•
Bowling alley"
707,CityLine,Unique Features,"•
Convenient bicycle services"
708,CityLine,Unique Features,"•
Corner location"
709,CityLine,Unique Features,"•
Courtyard view"
710,CityLine,Unique Features,"•
Den/ office"
711,CityLine,Unique Features,"•
Elevator access"
712,CityLine,Unique Features,"•
Flat panel Thermofoil cabinets"
713,CityLine,Unique Features,"•
Handicap accessible"
714,CityLine,Unique Features,"•
Patio"
715,CityLine,Unique Features,"•
Pet friendly"
716,CityLine,Unique Features,"•
Quartz countertops"
717,CityLine,Unique Features,"•
Smart home package"
718,CityLine,Unique Features,"•
Stainless steel appliances"
719,CityLine,Unique Features,"•
Tile backsplash"
720,CityLine,Unique Features,"•
Top floor"
721,CityLine,Unique Features,"•
Vaulted ceilings"
722,CityLine,Unique Features,"•
Wag! Preferred Partner"
723,CityLine,Unique Features,"•
Walk-in closet"
724,CityLine,Unique Features,"•
Washer and dryer"
725,CityLine,Unique Features,"•
Wine storage"
726,CityLine,Unique Features,"•
Wood plank flooring"
727,CityLine,Pet Policy,"•
$500 Deposit"
728,CityLine,Pet Policy,"•
$65 Monthly Pet Rent"
729,CityLine,Pet Policy,"•
2 Pet Limit"
730,CityLine,Property Information,"•
Built in 2015"
731,CityLine,Property Information,"•
567 Units/4 Stories"
732,CityLine,Property Information,"•
Furnished"
733,CityLine,Lease Length,2 - 12 month lease terms available
734,CityLine,Services,"•
Furnished Units Available"
735,CityLine,Services,"•
Public Transportation"
736,CityLine,Interior,"•
Elevator"
737,CityLine,Interior,"•
Clubhouse"
738,CityLine,Interior,"•
Conference Room"
739,CityLine,Outdoor Space,"•
Sundeck"
740,CityLine,Fitness & Recreation,"•
Fitness Center"
741,CityLine,Features,"•
Smoke Free"
742,CityLine,Security,"•
Package Service"
743,The Kennedy Building,Unique Features,"•
Bay windows"
744,The Kennedy Building,Unique Features,"•
Breakfast bar"
745,The Kennedy Building,Unique Features,"•
City view"
746,The Kennedy Building,Unique Features,"•
Communal fire pit area"
747,The Kennedy Building,Unique Features,"•
Corner location"
748,The Kennedy Building,Unique Features,"•
Courtyard view"
749,The Kennedy Building,Unique Features,"•
Handicap accessible"
750,The Kennedy Building,Unique Features,"•
High Speed Internet Access"
751,The Kennedy Building,Unique Features,"•
Large closet"
752,The Kennedy Building,Unique Features,"•
Loft"
753,The Kennedy Building,Unique Features,"•
On-site retail"
754,The Kennedy Building,Unique Features,"•
Patio/ balcony"
755,The Kennedy Building,Unique Features,"•
Pet friendly community"
756,The Kennedy Building,Unique Features,"•
Private landscaped courtyard"
757,The Kennedy Building,Unique Features,"•
Quartz countertops"
758,The Kennedy Building,Unique Features,"•
Refrigerator"
759,The Kennedy Building,Unique Features,"•
Rooftop grill area"
760,The Kennedy Building,Unique Features,"•
Stainless steel appliances"
761,The Kennedy Building,Unique Features,"•
Tile backsplash"
762,The Kennedy Building,Unique Features,"•
USB outlet"
763,The Kennedy Building,Unique Features,"•
Wag! Preferred Partner"
764,The Kennedy Building,Unique Features,"•
Walk-in closet"
765,The Kennedy Building,Unique Features,"•
Walk-In Closets"
766,The Kennedy Building,Unique Features,"•
Washer and dryer"
767,The Kennedy Building,Unique Features,"•
Washer/Dryer"
768,The Kennedy Building,Unique Features,"•
Wood plank flooring"
769,The Kennedy Building,Pet Policy,"•
$500 Deposit"
770,The Kennedy Building,Pet Policy,"•
$65 Monthly Pet Rent"
771,The Kennedy Building,Pet Policy,"•
2 Pet Limit"
772,The Kennedy Building,Property Information,"•
Built in 2005"
773,The Kennedy Building,Property Information,"•
124 Units/7 Stories"
774,The Kennedy Building,Property Information,"•
Furnished"
775,The Kennedy Building,Lease Length,2 - 13 month lease terms available
776,The Kennedy Building,Services,"•
Maintenance on site"
777,The Kennedy Building,Services,"•
Furnished Units Available"
778,The Kennedy Building,Services,"•
Public Transportation"
779,The Kennedy Building,Interior,"•
Elevator"
780,The Kennedy Building,Interior,"•
Storage Space"
